x,y,z,gx,gy,gz,motor0,motor1,motor2,motor3
0.0104967,0.013071,4.37006,0,0,5,0,0,0,0
0.0104967,0.013071,4.37006,0,0,5,0,0,0,0
0.0104967,0.013071,4.37006,0,0,5,0,0,0,0
0.0099189,0.0136488,4.37559,0,0,5,0,0,0,0
0.0099189,0.0136488,4.37559,0,0,5,0,0,0,0
0.00932688,0.0141489,4.38086,0,0,5,0,0,0,0
0.00932688,0.0141489,4.38086,0,0,5,0,0,0,0
0.00932688,0.0141489,4.38086,0,0,5,0,0,0,0
0.00848188,0.0147837,4.3886,0,0,5,0,0,0,0
0.00848188,0.0147837,4.3886,0,0,5,0,0,0,0
0.00794431,0.0151399,4.39354,0,0,5,0,0,0,0
0.00794431,0.0151399,4.39354,0,0,5,0,0,0,0
0.00794431,0.0151399,4.39354,0,0,5,0,0,0,0
0.00712904,0.0155987,4.40072,0,0,5,0,0,0,0
0.00712904,0.0155987,4.40072,0,0,5,0,0,0,0
0.00654997,0.0158731,4.40541,0,0,5,0,0,0,0
0.00654997,0.0158731,4.40541,0,0,5,0,0,0,0
0.00654997,0.0158731,4.40541,0,0,5,0,0,0,0
0.00560165,0.0161833,4.41211,0,0,5,0,0,0,0
0.00560165,0.0161833,4.41211,0,0,5,0,0,0,0
0.00560165,0.0161833,4.41211,0,0,5,0,0,0,0
0.00459549,0.0163537,4.41851,0,0,5,0,0,0,0
0.00459549,0.0163537,4.41851,0,0,5,0,0,0,0
0.00394957,0.0163791,4.42269,0,0,5,0,0,0,0
0.00394957,0.0163791,4.42269,0,0,5,0,0,0,0
0.00394957,0.0163791,4.42269,0,0,5,0,0,0,0
0.00332375,0.0163004,4.42667,0,0,5,0,0,0,0
0.00332375,0.0163004,4.42667,0,0,5,0,0,0,0
0.00248835,0.0160974,4.43249,0,0,5,0,0,0,0
0.00248835,0.0160974,4.43249,0,0,5,0,0,0,0
0.00248835,0.0160974,4.43249,0,0,5,0,0,0,0
0.00194156,0.0158463,4.43615,0,0,5,0,0,0,0
0.00194156,0.0158463,4.43615,0,0,5,0,0,0,0
0.00194156,0.0158463,4.43615,0,0,5,0,0,0,0
0.00109411,0.0153947,4.44154,0,0,5,0,0,0,0
0.00109411,0.0153947,4.44154,0,0,5,0,0,0,0
0.000158666,0.0148067,4.44669,0,0,5,0,0,0,0
0.000158666,0.0148067,4.44669,0,0,5,0,0,0,0
0.000158666,0.0148067,4.44669,0,0,5,0,0,0,0
-0.000491207,0.0143144,4.44992,0,0,5,0,0,0,0
-0.000491207,0.0143144,4.44992,0,0,5,0,0,0,0
-0.00114286,0.013767,4.45314,0,0,5,0,0,0,0
-0.00114286,0.013767,4.45314,0,0,5,0,0,0,0
-0.00114286,0.013767,4.45314,0,0,5,0,0,0,0
-0.00201587,0.0127597,4.45779,0,0,5,0,0,0,0
-0.00201587,0.0127597,4.45779,0,0,5,0,0,0,0
-0.00201587,0.0127597,4.45779,0,0,5,0,0,0,0
-0.00274415,0.0115893,4.46227,0,0,5,0,0,0,0
-0.00274415,0.0115893,4.46227,0,0,5,0,0,0,0
-0.00274415,0.0115893,4.46227,0,0,5,0,0,0,0
-0.00316577,0.0107609,4.46518,0,0,5,0,0,0,0
-0.00316577,0.0107609,4.46518,0,0,5,0,0,0,0
-0.00358112,0.00987725,4.46801,0,0,5,0,0,0,0
-0.00358112,0.00987725,4.46801,0,0,5,0,0,0,0
-0.00358112,0.00987725,4.46801,0,0,5,0,0,0,0
-0.00422769,0.00850644,4.47214,0,0,5,0,0,0,0
-0.00422769,0.00850644,4.47214,0,0,5,0,0,0,0
-0.00422769,0.00850644,4.47214,0,0,5,0,0,0,0
-0.0046758,0.00753213,4.47476,0,0,5,0,0,0,0
-0.0046758,0.00753213,4.47476,0,0,5,0,0,0,0
-0.00530056,0.0059586,4.47858,0,0,5,0,0,0,0
-0.00530056,0.0059586,4.47858,0,0,5,0,0,0,0
-0.00530056,0.0059586,4.47858,0,0,5,0,0,0,0
-0.00530056,0.0059586,4.47858,0,0,5,0,0,0,0
-0.00563479,0.00485075,4.4811,0,0,5,0,0,0,0
-0.00563479,0.00485075,4.4811,0,0,5,0,0,0,0
-0.0059715,0.00311316,4.48474,0,0,5,0,0,0,0
-0.0059715,0.00311316,4.48474,0,0,5,0,0,0,0
-0.00609971,0.00194267,4.4871,0,0,5,0,0,0,0
-0.00609971,0.00194267,4.4871,0,0,5,0,0,0,0
-0.00609971,0.00194267,4.4871,0,0,5,0,0,0,0
